Date,Close,High,Low,Open,Volume
,MSFT,MSFT,MSFT,MSFT,MSFT
2015-05-29,40.489402770996094,41.10287777150434,40.256108764586465,40.98191124138618,36519600
2015-06-01,40.8090934753418,41.27568140784471,40.28202228819112,40.662206512937274,28837300
2015-06-02,40.541236877441406,40.91277875531474,40.28202245699471,40.549879225907404,21498300
2015-06-03,40.48075485229492,41.249762380710884,40.454834398289876,40.93006139956066,28002200
2015-06-04,40.05736541748047,40.748604877159956,39.91911752554457,40.42890724507502,27745500
2015-06-05,39.86729049682617,40.195630617590304,39.60807599984024,40.014180799309266,25438100
2015-06-08,39.51302719116211,40.11786317315933,39.4611829769026,40.00553569030919,22121600
2015-06-09,39.44388961791992,39.69446164973407,39.279717984284495,39.53893236317927,24406100
2015-06-10,40.27339172363281,40.46348387606859,39.478463601157564,39.56487062321513,28417400
2015-06-11,40.126495361328125,40.54123911616339,39.85864187371452,40.31658748499484,27347800
2015-06-12,39.720394134521484,40.15241929310069,39.65991087600762,39.93640671381109,23931000
2015-06-15,39.29701232910156,39.44390261305968,38.89954993077612,39.27109187149926,33254500
2015-06-16,39.59942626953125,39.953686755663576,39.14147737568439,39.18467923085364,27070300
2015-06-17,39.720394134521484,39.80679784780117,39.19332291368038,39.513020608123696,28704100
2015-06-18,40.36843490600586,40.43755722260595,39.89320455898371,39.93640971496073,32658300
2015-06-19,39.832725524902344,40.463485271354756,39.737682741498,40.428922461339916,63837000
2015-06-22,39.94504928588867,40.36843542887667,39.8845660220462,40.03145630287126,20318100
2015-06-23,39.66855239868164,39.98825011302947,39.41797700004307,39.85864453504064,25896500
2015-06-24,39.43526077270508,39.96233205803422,39.35749610280257,39.46118123064232,34890900
2015-06-25,39.44388961791992,39.798150038163705,39.31428078042771,39.77222629301147,20616000
2015-06-26,39.10690689086914,39.988238406770456,38.90817575925751,39.44388920560846,49835300
2015-06-29,38.337913513183594,39.080997349438775,38.3292744598718,38.91682896779029,34081700
2015-06-30,38.147823333740234,38.6403317574533,37.9663702596693,38.63168940835494,35945400
2015-07-01,38.40703582763672,39.080993995190795,38.10461625023124,38.41567488020704,28343900
2015-07-02,38.36384963989258,38.66626604471065,38.0700722911729,38.43297197695459,21752000
2015-07-06,38.35519027709961,38.43295493186285,37.9750093516405,37.983648403907466,23034000
2015-07-07,38.277427673339844,38.441599340020176,37.430658773929224,38.31199047643995,36435800
2015-07-08,38.2255859375,38.795858991948556,38.04413287319663,38.39839335707997,39785900
2015-07-09,38.46753692626953,39.07237306553095,38.450255517023,38.66626818846695,32424700
2015-07-10,38.545284271240234,39.00322987383832,38.510721468303316,38.89090241233849,25465800
2015-07-13,39.348854064941406,39.41797637956261,38.8390642222592,38.86498467823084,28178300
2015-07-14,39.41798782348633,39.71176516212029,39.15013424444079,39.2711008022151,22880300
2015-07-15,39.5389404296875,39.65126789202452,39.253805543558556,39.4698181193888,26629600
2015-07-16,40.31658935546875,40.342509811320284,39.72039579824982,39.75495530735502,26271700
2015-07-17,40.28201675415039,40.420264645222474,39.970958175215756,40.221533507811955,29467100
2015-07-20,40.541236877441406,40.72268993823526,40.126493145508654,40.30794620630251,30631900
2015-07-21,40.852298736572266,40.89550389014441,40.16105912859372,40.42027356957437,42781900
2015-07-22,39.348854064941406,40.54988353428833,39.05507681159759,39.26244705155173,59152400
2015-07-23,39.841365814208984,39.94505094279825,38.96867303498449,39.11556332190253,33934000
2015-07-24,39.694461822509766,40.02280179512012,39.57349533157166,39.668541373334364,32333200
2015-07-27,39.18468475341797,39.75495789185932,39.098281030901994,39.69447462687999,39701400
2015-07-28,39.17604446411133,39.43525891957517,38.700817413079186,39.38341800613678,34328900
2015-07-29,39.99689483642578,40.42027769751122,39.10692066017965,39.22789048800912,40945900
2015-07-30,40.50667953491211,40.95598609252153,39.68583107958895,39.97096596847952,39777900
2015-07-31,40.351158142089844,40.930070382525564,40.17834738658525,40.860948057978334,31201500
2015-08-03,40.44620895385742,40.610377377941305,40.13515021677942,40.59309597076015,24125900
2015-08-04,41.07693862915039,41.22382555002451,40.33385508661506,40.39433832416196,33403900
2015-08-05,41.11151123046875,41.82867120225492,41.07694843045519,41.45712934233424,26959700
2015-08-06,40.28201675415039,41.27567573729271,40.03144471764391,41.22383154210703,27368000
2015-08-07,40.385704040527344,40.42026354028335,39.97095708255899,40.08328452101249,19163000
2015-08-10,40.89550018310547,41.03374809216947,40.47211410754625,40.567160163044655,23079900
2015-08-11,40.10056686401367,40.55851238344735,39.6599027429101,40.454827289556455,29237400
2015-08-12,40.385704040527344,40.52395192782025,39.49573017599523,39.910473837873944,30181400
2015-08-13,40.3770751953125,40.69677292356507,40.1697049430749,40.662213412252626,22627200
2015-08-14,40.61037826538086,40.696782007083385,40.195634372244115,40.20427342797778,21473400
2015-08-17,40.88686752319336,40.999195005952885,40.23882967788143,40.446203238661255,21099700
2015-08-18,41.11299133300781,41.252150890364156,40.61723520256174,40.73899940052034,23574100
2015-08-19,40.53895950317383,40.94774217219389,40.26933639754826,40.68681508773173,31485500
2015-08-20,39.71269607543945,40.417193194705604,39.71269607543945,40.06929264542776,36238200
2015-08-21,37.46005630493164,39.55614942354346,37.46005630493164,39.399594475445795,70053100
2015-08-24,36.25110626220703,37.12955050909933,34.54640053848314,35.18131634422236,88753700
2015-08-25,35.19870376586914,37.60790620232144,35.129122331051185,37.025173298110026,70616600
2015-08-26,37.146942138671875,37.26001032548431,35.71185970317521,36.53811777914639,63408000
2015-08-27,38.18193817138672,38.22542490741648,37.33828155754301,37.59920529154691,50943200
2015-08-28,38.20802688598633,38.39937249256909,37.73836220682412,37.74706154411882,28246700
2015-08-31,37.851436614990234,38.20803319295986,37.486140698289915,37.88622733426181,34441700
2015-09-01,36.37287902832031,37.04258571666004,36.2337194124203,36.67728965128067,49688900
2015-09-02,37.712284088134766,37.729679451014356,36.42505709548106,36.842535851112565,37671500
2015-09-03,37.834049224853516,38.251527990574814,37.64270354637973,37.75577174891663,28285200
2015-09-04,37.05996322631836,37.433955135937076,36.70336667503369,37.23391349183352,37138800
2015-09-08,38.1732292175293,38.268902003389684,37.57310444871113,37.66007789886178,32469800
2015-09-09,37.46005630493164,38.616823052783694,37.320896719714405,38.451568764332706,33469500
2015-09-10,37.651390075683594,38.08626405673471,37.18172537987035,37.503531196857125,31366600
2015-09-11,37.816650390625,37.91232322108075,37.34698557811096,37.52093587731905,27132500
2015-09-14,37.4339599609375,37.781857218984214,37.27740503357745,37.77316119760901,23656000
2015-09-15,38.251529693603516,38.52115286001831,37.468758217210514,37.56442774288049,28882200
2015-09-16,38.529842376708984,38.59942382125688,38.12975902403627,38.24282721251365,23372200
2015-09-17,38.486358642578125,39.13866980601165,38.33850303808974,38.52114936757285,32768200
2015-09-18,37.816650390625,38.26022381949693,37.68619015458843,37.83404575232841,63143700
2015-09-21,38.364601135253906,38.67771107933639,37.92102760852814,37.93842297406903,26177200
2015-09-22,38.18193817138672,38.31239837947602,37.668786723454765,37.7296688174615,28085900
2015-09-23,38.15585708618164,38.41678091326034,37.84274716655661,38.20804317872797,17145200
2015-09-24,38.19063949584961,38.381985142347375,37.6340012345751,37.790556160286776,27905600
2015-09-25,38.216732025146484,38.903833851089125,38.06017709473358,38.68639681638519,29384600
2015-09-28,37.651390075683594,38.34718778180034,37.58180864615933,38.12105477149684,27613800
2015-09-29,37.7818603515625,37.894928545769666,37.44265908676706,37.72097824341081,32763600
2015-09-30,38.49505615234375,38.529846878682775,37.973208528563454,38.164554205601824,34958900
2015-10-01,38.7994499206543,38.92121408190217,38.05146628118928,38.92121408190217,28657900
2015-10-02,39.634429931640625,39.634429931640625,38.19934390349709,38.50375780046845,41839000
2015-10-05,40.55635452270508,40.78248756713726,39.7474885304475,39.79097527155073,34369300
2015-10-06,40.660728454589844,41.034720446977936,40.19976296910847,40.29543580220674,27017200
2015-10-07,40.704219818115234,41.18258072003977,39.9649350894888,40.96514364481712,27711500
2015-10-08,41.269554138183594,41.33043624880014,40.44329265689681,40.49547874506507,33772700
2015-10-09,40.973838806152344,41.34783080281127,40.80858452243144,41.26955333100298,28600600
2015-10-12,40.878173828125,40.93905594925138,40.4432996384641,40.86077846239935,19769100
2015-10-13,40.78248977661133,40.99123079017173,40.49547461551986,40.49547461551986,19987800
2015-10-14,40.59983444213867,40.96512698741937,40.46937092292408,40.5737430654258,24697800
2015-10-15,40.88686752319336,40.904262887928176,40.46938872303733,40.88686752319336,27189400
2015-10-16,41.32172775268555,41.34782244990085,40.7911842374143,40.89555307279916,26450300
2015-10-19,41.41740798950195,41.643544377488915,40.89556040123767,41.24345768747184,29387600
2015-10-20,41.5478630065918,41.58265372341287,40.89555199641094,41.26084456955604,30802200
2015-10-21,41.052120208740234,41.73922215842299,40.973842729436804,41.67833672534126,25144300
2015-10-22,41.77400588989258,42.57417597650861,40.95644375858646,41.339131780465166,56637100
2015-10-23,45.983577728271484,47.02727603489909,45.444334875013645,45.48782161324282,135227100
2015-10-26,47.18384552001953,47.24472763590957,45.66178598711568,45.6878773745467,64633300
2015-10-27,46.696781158447266,47.28821021880627,46.60111164035858,46.95770828106097,50999900
2015-10-28,46.949005126953125,46.949005126953125,45.97488811989208,46.56631713220705,47000800
2015-10-29,46.40976333618164,46.81854604178598,46.28799912204231,46.56631827373964,30202100
2015-10-30,45.78354263305664,46.95770464030381,45.76614727170936,46.374971647560564,46619800
2015-11-02,46.305389404296875,46.40975824527817,45.76614320393798,45.966184864912805,30285000
2015-11-03,47.09687423706055,47.305611982002524,46.00968880516004,46.035780193821125,36596900
2015-11-04,47.314300537109375,47.73177924964656,47.01858603433397,47.12295488301179,37087800
2015-11-05,47.296905517578125,47.57522466127945,46.96640029024809,47.39257834531781,31468500
2015-11-06,47.76657485961914,47.818760951835834,46.931617291110726,47.04468549866701,32851200
2015-11-09,47.10555648803711,47.723076836528755,46.583708960432325,47.44475771276278,32513100
2015-11-10,46.54022216796875,47.079468411209,46.33148446940715,47.02728232765565,55283700
2015-11-11,46.661983489990234,47.140344246547656,46.496729239630525,46.70547022825446,36516300
2015-11-12,46.37496566772461,46.94899924686229,46.261897492459845,46.51412522273297,35361100
2015-11-13,45.95750045776367,46.348887857632384,45.68787728944823,46.157542169290686,36848200
2015-11-16,46.76634979248047,46.870718622226995,45.96617991688969,46.16622487415635,32165200
2015-11-17,46.381099700927734,46.87143955365293,46.276024012323994,46.55621916822117,31551300
2015-11-18,47.15163803100586,47.26546836491682,46.389857606010935,46.40737022201185,29710000
2015-11-19,47.23044204711914,47.860882847898765,47.090344462522545,47.27422525620987,28149200
2015-11-20,47.44933319091797,47.545650883186795,46.643773110467905,47.501871024934346,37147600
2015-11-23,47.44933319091797,47.68574843370807,47.06406576203173,47.501871024934346,28235900
2015-11-24,47.50188064575195,47.668245476881665,46.91522307793421,47.2129275104222,24600000
2015-11-25,47.011531829833984,47.48436235465773,47.011531829833984,47.36177740530106,21005100
2015-11-27,47.221683502197266,47.35302643822207,47.09909854334191,47.10785318032174,9009100
2015-11-30,47.58943176269531,48.123554729328895,47.28296940816251,47.75579990388953,56241400
2015-12-01,48.35121154785156,48.359966182927415,47.54564817312879,47.6419658599076,39952800
2015-12-02,48.34245300292969,48.99916085211337,48.21111343720626,48.438770688573506,47274900
2015-12-03,47.45809555053711,48.8328039358224,47.221680285908576,48.58763403481031,38627800
2015-12-04,48.95539474487305,49.23558990532936,47.37053815463778,47.38805076969002,43963700
2015-12-07,48.867828369140625,49.0079259303309,48.41251046022492,48.85031575646818,30709800
2015-12-08,48.85030746459961,49.12174456447543,48.14981977754929,48.57011238977948,32878000
2015-12-09,48.14106750488281,48.92036035779481,47.72952947866175,48.482555084007025,36373200
2015-12-10,48.394996643066406,48.73648423120669,48.167336024180045,48.50006897629666,31775800
2015-12-11,47.33550262451172,48.246134963491805,47.2917194294028,47.90464741885067,39549500
2015-12-14,48.28116989135742,48.34246236860736,47.00277916558814,47.571927414554075,46768900
2015-12-15,48.33370590209961,48.946633991583916,48.237388201442016,48.736485977404676,39843000
2015-12-16,49.14802551269531,49.2530978528617,47.94843654672031,48.6314151082755,37503300
2015-12-17,48.77151870727539,49.725934543984756,48.622663145122246,49.349421659949606,41280900
2015-12-18,47.39680099487305,49.03419182225611,47.30923793393404,48.832801792380266,84684200
2015-12-21,48.009735107421875,48.46504972089371,47.484366696186456,48.05351497331075,37246300
2015-12-22,48.46504211425781,48.578872419854825,47.720774490391584,48.149825125217774,28322200
2015-12-23,48.876583099365234,48.92912093748361,48.54385013832754,48.77151076331783,27279800
2015-12-24,48.74524688720703,48.99917479613199,48.53510218617174,48.91161506073225,9558500
2015-12-28,48.99041748046875,48.99041748046875,48.14107406472589,48.46504907622167,22458300
2015-12-29,49.515785217285156,49.77846776349294,49.086737837856724,49.28812790128902,27731400
2015-12-30,49.30563735961914,49.717172097593384,49.288124745634555,49.445734931306255,21704500
2015-12-31,48.57888412475586,49.200566957089386,48.52634627716249,49.06922734839086,27334100
2016-01-04,47.98345947265625,47.98345947265625,46.74884867928611,47.56316679195464,53778000
2016-01-05,48.2023811340332,48.500088984492855,47.75582102843904,48.09730875745645,34079700
2016-01-06,47.32674789428711,47.633213580117726,46.96774771502597,47.563163135291624,39518900
2016-01-07,45.68060302734375,46.83641208292169,45.59304330413132,46.144678912899764,56564900
2016-01-08,45.820701599121094,46.65252894791451,45.66309143320064,45.85572348251184,48754000
2016-01-11,45.794429779052734,46.27601489965545,45.05891680461236,45.97830718761556,36943800
2016-01-12,46.214725494384766,46.49492061368418,45.58428814605573,46.19721288190489,36095500
2016-01-13,45.21653366088867,47.3442678183948,44.91882590477124,47.107852540873054,66883600
2016-01-14,46.50368118286133,46.77511834096031,45.15524000843137,45.53175284726817,52381900
2016-01-15,44.64739227294922,45.50549038138709,44.07824396644531,44.92758743732935,71820700
2016-01-19,44.27086639404297,45.25154918138827,43.833061160740215,45.0764264200294,43564500
2016-01-20,44.472251892089844,44.98886214862242,42.992468215821226,43.76300628357236,63273000
2016-01-21,44.20083236694336,45.164006241987344,44.04322215721235,44.656150379478504,40191200
2016-01-22,45.78567123413086,45.820696453777686,44.88379019926337,45.01513310284459,37555800
2016-01-25,45.347877502441406,46.10090321475714,45.22529254279738,45.479217099121584,34707700
2016-01-26,45.68060302734375,45.91701828824451,45.13772539501016,45.34787340698505,28900800
2016-01-27,44.848777770996094,45.70687579204162,44.6736549760463,45.540507633754046,36775200
2016-01-28,45.584293365478516,45.715632963832086,44.87504750968641,45.409170560817415,62513800
2016-01-29,48.23739242553711,48.23739242553711,47.282976652100096,47.92217204675943,83611700
2016-02-01,47.904659271240234,48.237392263296414,47.72078183096826,48.053514823024436,44208500
2016-02-02,46.40736389160156,47.510631827643046,46.100901503864904,47.431826736483686,56313800
2016-02-03,45.671844482421875,46.748845018671965,44.88379368019544,46.626260080589866,57559800
2016-02-04,45.53175354003906,46.24099936495791,44.98011789843552,45.61931326846333,46987100
2016-02-05,43.92061996459961,45.531743323500244,43.39525503155781,45.47920549412055,62009000
2016-02-08,43.26392364501953,43.40402122047044,42.195677544587795,43.38650860601537,59290500
2016-02-09,43.150089263916016,43.99067797777376,42.61596626392172,42.92243197778517,46740500
2016-02-10,43.5265998840332,44.12201532860222,43.3602350810642,43.68421005113613,38237000
2016-02-11,43.50908279418945,43.87684092630995,42.47586217849264,42.62471769440939,48878600
2016-02-12,44.21833038330078,44.37594054099103,43.56162250632107,43.99942775764088,34243300
2016-02-16,45.05614471435547,45.05614471435547,44.20952389723931,44.888585395605,37291200
2016-02-17,46.22906494140625,46.537731082280146,45.37362666133004,45.40890336843083,40789000
2016-02-18,46.02621078491211,46.696454499025286,45.946839907297935,46.14967921111131,27176000
2016-02-19,45.69992446899414,46.10559647864308,45.44417340736566,45.83221042891831,33559100
2016-02-22,46.43189239501953,46.74055509241421,46.105587984435346,46.105587984435346,25008300
2016-02-23,45.135498046875,46.184954482422846,44.9591179376292,46.15849864349575,28895300
2016-02-24,45.294254302978516,45.41771940970828,44.27125337899662,44.70338125255081,33014500
2016-02-25,45.94685363769531,45.94685363769531,44.63282838295173,45.62055253851472,26939500
2016-02-26,45.24134826660156,46.4583679519699,45.06496806573807,46.3878145259555,35975900
2016-02-29,44.87093734741211,45.54999869907242,44.67691885717449,45.28542680723154,31654000
2016-03-01,46.37015914916992,46.37897664145927,44.906206480481465,44.95030403444131,33024500
2016-03-02,46.696468353271484,46.705285847102154,45.999768594641864,46.22024294629643,29289900
2016-03-03,46.167320251464844,46.714098975295954,45.6646390820051,46.714098975295954,24427800
2016-03-04,45.88511276245117,46.25551135618632,45.60290591206774,46.21141716659597,33034200
2016-03-07,45.003231048583984,45.68229256802718,44.606379841111156,45.47063903926463,38407800
2016-03-08,45.55000686645508,45.973317259462625,44.624011807318375,44.80039197878117,33835100
2016-03-09,46.59947204589844,46.60828954217866,45.73521275101654,45.76166860402977,28251600
2016-03-10,45.90275573730469,46.68764382929709,45.11786764531228,46.678826336158785,38387800
2016-03-11,46.802303314208984,46.802303314208984,46.193795207947005,46.74057075404497,32275700
2016-03-14,46.8904914855957,47.260890208863444,46.414269361640315,46.48481941682281,24083600
2016-03-15,47.26087188720703,47.26087188720703,46.511260600112855,46.52007809202781,21104800
2016-03-16,47.93111801147461,48.151592341544266,47.09331824854696,47.13741244172663,31691700
2016-03-17,48.20451354980469,48.504358811570356,47.62246137863271,47.8076590321484,28223900
2016-03-18,47.17269515991211,48.477902956733494,47.13741845519949,48.433805393756856,67625500
2016-03-21,47.49898910522461,47.56072164707656,46.67882434728159,46.96103121408228,23925700
2016-03-22,47.68418502807617,47.84292680550462,47.14622715614321,47.27851309205729,23124100
2016-03-23,47.59600067138672,47.83411335766297,47.39316468622651,47.719465761121505,20129000
2016-03-24,47.80765914916992,47.913489263585134,47.384348784024304,47.48135804015237,19950000
2016-03-28,47.216796875,47.878220054878575,47.03159919203534,47.80766663422217,17025100
2016-03-29,48.248600006103516,48.38088594548476,47.13741089915156,47.32260852294836,23924300
2016-03-30,48.548458099365234,49.068777773906646,48.416175489061395,48.44263133828775,23008300
2016-03-31,48.70718765258789,49.02467122001089,48.380886592368135,48.46025748422388,26360500
2016-04-01,49.00704574584961,49.04232245464734,48.12514821093899,48.54845862399543,24399200
2016-04-04,48.88356018066406,49.0863961251442,48.504344130149235,48.88356018066406,18928800
2016-04-05,48.11631774902344,48.76891986505204,48.02812600079578,48.671910624087225,19272300
2016-04-06,48.610198974609375,48.68075240351469,47.80767222376108,47.939958220872214,21188700
2016-04-07,48.02812957763672,48.424984063788436,47.825293587863946,48.38970736187019,19225100
2016-04-08,47.99283981323242,48.7512718771908,47.90465144661098,48.213314093956576,22167200
2016-04-11,47.89585494995117,48.63664899246564,47.887034090920224,48.05459677078799,21414200
2016-04-12,48.19570541381836,48.31034968015697,47.41081372019805,47.94877179701222,24944300
2016-04-13,48.81302261352539,48.89239351875762,48.40735059308147,48.61018660330343,20818000
2016-04-14,48.82184600830078,49.01586453431933,48.566094926580334,48.69838089689697,20877100
